0.00	0.10	23538	1965	21573
0.10	0.20	31764	5516	26248
0.20	0.30	1398	460	938
0.30	0.40	2036	1052	984
0.40	0.50	8101	4575	3526
0.50	0.60	28933	17672	11261
0.60	0.70	24687	15896	8791
0.70	0.80	688	412	276
0.80	0.90	8	4	4
0.90	1.00	0	0	0
