0.00	0.10	24358	67	712
0.10	0.20	59265	212	1382
0.20	0.30	14028	94	321
0.30	0.40	1878	27	32
0.40	0.50	30260	471	346
0.50	0.60	19770	378	199
0.60	0.70	45454	905	506
0.70	0.80	12300	242	129
0.80	0.90	1611	21	9
0.90	1.00	5068	179	65
